time,open,high,low,close,tick_volume,spread,real_volume
2025-09-28 02:04:00,13642.007,13645.918,13640.041,13645.451,60,559,0
2025-09-28 02:05:00,13645.509,13646.391,13641.099,13642.265,60,559,0
2025-09-28 02:06:00,13642.041,13646.545,13641.76,13645.973,60,559,0
2025-09-28 02:07:00,13645.256,13646.733,13643.698,13645.828,60,559,0
2025-09-28 02:08:00,13645.845,13648.899,13645.625,13646.703,60,559,0
2025-09-28 02:09:00,13646.738,13647.413,13645.011,13645.32,60,559,0
2025-09-28 02:10:00,13645.206,13648.386,13645.206,13646.627,60,559,0
2025-09-28 02:11:00,13646.021,13646.213,13641.488,13643.544,60,559,0
2025-09-28 02:12:00,13643.706,13650.088,13643.543,13648.523,60,559,0
2025-09-28 02:13:00,13649.042,13652.505,13647.191,13647.277,60,559,0
2025-09-28 02:14:00,13646.709,13652.378,13646.12,13651.085,60,559,0
2025-09-28 02:15:00,13650.847,13652.533,13649.576,13652.533,60,559,0
2025-09-28 02:16:00,13652.148,13653.228,13650.022,13651.33,60,559,0
2025-09-28 02:17:00,13650.66,13652.025,13648.99,13651.083,60,559,0
2025-09-28 02:18:00,13651.654,13654.923,13651.37,13654.612,60,559,0
2025-09-28 02:19:00,13654.646,13655.735,13649.074,13649.948,60,559,0
2025-09-28 02:20:00,13649.559,13655.566,13648.905,13654.598,60,559,0
2025-09-28 02:21:00,13655.019,13656.765,13654.494,13656.373,60,559,0
2025-09-28 02:22:00,13656.8,13658.665,13655.066,13656.086,60,559,0
2025-09-28 02:23:00,13656.235,13656.292,13651.958,13651.958,59,559,0
2025-09-28 02:24:00,13651.815,13651.815,13648.136,13648.66,61,559,0
2025-09-28 02:25:00,13648.495,13649.469,13646.512,13648.277,60,559,0
2025-09-28 02:26:00,13648.268,13651.269,13646.314,13650.7,60,559,0
2025-09-28 02:27:00,13650.744,13653.779,13650.46,13653.275,59,559,0
2025-09-28 02:28:00,13653.106,13654.272,13651.879,13653.209,60,559,0
2025-09-28 02:29:00,13652.71,13653.747,13649.812,13649.812,60,559,0
2025-09-28 02:30:00,13649.417,13649.417,13645.275,13645.782,60,559,0
2025-09-28 02:31:00,13645.783,13647.875,13643.708,13647.57,59,559,0
2025-09-28 02:32:00,13646.848,13652.334,13646.492,13651.475,60,559,0
2025-09-28 02:33:00,13651.47,13653.868,13650.721,13651.399,60,559,0
2025-09-28 02:34:00,13650.885,13651.869,13648.673,13649.175,60,559,0
2025-09-28 02:35:00,13648.993,13650.931,13647.543,13648.733,60,559,0
2025-09-28 02:36:00,13648.828,13649.955,13646.486,13646.486,60,559,0
2025-09-28 02:37:00,13646.653,13649.263,13646.423,13648.343,60,559,0
2025-09-28 02:38:00,13648.56,13650.266,13646.68,13650.266,60,559,0
2025-09-28 02:39:00,13649.453,13654.99,13649.197,13654.587,60,559,0
2025-09-28 02:40:00,13654.679,13658.436,13654.639,13658.114,60,559,0
2025-09-28 02:41:00,13657.841,13657.944,13653.272,13653.652,60,559,0
2025-09-28 02:42:00,13654.217,13657.255,13653.87,13656.215,60,559,0
2025-09-28 02:43:00,13657.234,13657.234,13651.489,13652.53,59,559,0
2025-09-28 02:44:00,13652.676,13654.286,13651.43,13653.629,60,559,0
2025-09-28 02:45:00,13653.754,13655.354,13652.112,13654.367,60,559,0
2025-09-28 02:46:00,13654.341,13654.656,13651.033,13651.204,60,559,0
2025-09-28 02:47:00,13650.769,13652.675,13649.806,13652.675,60,559,0
2025-09-28 02:48:00,13652.982,13657.417,13652.035,13657.304,60,559,0
2025-09-28 02:49:00,13657.496,13658.355,13655.087,13655.087,60,559,0
2025-09-28 02:50:00,13654.789,13655.284,13651.333,13652.412,60,559,0
2025-09-28 02:51:00,13652.187,13655.901,13652.187,13655.466,59,559,0
2025-09-28 02:52:00,13655.939,13657.897,13654.841,13656.634,60,559,0
2025-09-28 02:53:00,13656.299,13656.461,13651.43,13654.026,60,559,0
2025-09-28 02:54:00,13653.698,13655.964,13653.065,13654.818,60,559,0
2025-09-28 02:55:00,13655.127,13655.568,13652.583,13652.744,60,559,0
2025-09-28 02:56:00,13652.872,13652.872,13647.867,13647.867,60,559,0
2025-09-28 02:57:00,13647.6,13650.014,13646.736,13646.736,60,559,0
2025-09-28 02:58:00,13646.265,13648.053,13644.901,13646.253,60,559,0
2025-09-28 02:59:00,13645.78,13646.056,13643.374,13645.598,60,559,0
2025-09-28 03:00:00,13645.43,13645.9,13641.748,13641.748,60,559,0
2025-09-28 03:01:00,13642.044,13643.787,13641.137,13642.851,60,559,0
2025-09-28 03:02:00,13642.431,13644.417,13642.205,13642.411,60,559,0
2025-09-28 03:03:00,13641.831,13643.863,13639.882,13641.639,60,559,0
2025-09-28 03:04:00,13641.863,13641.863,13638.838,13640.17,60,559,0
2025-09-28 03:05:00,13640.251,13642.717,13639.451,13641.704,60,559,0
2025-09-28 03:06:00,13641.9,13641.94,13637.42,13639.288,60,559,0
2025-09-28 03:07:00,13638.806,13641.692,13636.593,13641.05,60,559,0
2025-09-28 03:08:00,13640.982,13641.68,13637.862,13641.442,60,559,0
2025-09-28 03:09:00,13641.208,13645.243,13641.184,13644.37,60,559,0
2025-09-28 03:10:00,13644.164,13644.88,13642.362,13644.88,60,559,0
2025-09-28 03:11:00,13644.989,13646.967,13643.781,13644.327,60,559,0
2025-09-28 03:12:00,13644.688,13646.248,13642.958,13644.537,60,559,0
2025-09-28 03:13:00,13644.486,13647.331,13644.207,13646.813,60,559,0
2025-09-28 03:14:00,13647.282,13648.47,13644.936,13646.598,60,559,0
2025-09-28 03:15:00,13646.519,13646.519,13642.373,13642.901,60,559,0
2025-09-28 03:16:00,13642.713,13644.9,13639.919,13640.293,60,559,0
2025-09-28 03:17:00,13639.793,13643.93,13639.793,13641.947,60,559,0
2025-09-28 03:18:00,13642.069,13643.43,13639.886,13642.462,60,559,0
2025-09-28 03:19:00,13642.401,13643.511,13640.942,13643.511,60,559,0
2025-09-28 03:20:00,13643.697,13645.099,13642.108,13642.472,60,559,0
2025-09-28 03:21:00,13643.0,13643.115,13637.701,13638.589,59,559,0
2025-09-28 03:22:00,13638.415,13639.632,13636.478,13638.336,60,559,0
2025-09-28 03:23:00,13638.379,13640.403,13637.663,13639.934,60,559,0
2025-09-28 03:24:00,13640.458,13641.775,13634.164,13634.164,60,559,0
2025-09-28 03:25:00,13634.563,13636.19,13634.151,13634.354,60,559,0
2025-09-28 03:26:00,13634.723,13639.571,13634.723,13638.827,60,559,0
2025-09-28 03:27:00,13638.408,13639.418,13636.895,13639.198,60,559,0
2025-09-28 03:28:00,13640.042,13642.056,13638.773,13641.192,60,559,0
2025-09-28 03:29:00,13641.644,13643.039,13638.098,13641.768,60,559,0
2025-09-28 03:30:00,13642.107,13644.789,13640.97,13643.811,60,559,0
2025-09-28 03:31:00,13643.37,13645.898,13641.307,13645.192,60,559,0
2025-09-28 03:32:00,13645.191,13648.644,13645.191,13648.644,60,559,0
2025-09-28 03:33:00,13648.864,13652.412,13646.634,13652.412,60,559,0
2025-09-28 03:34:00,13652.675,13660.658,13651.462,13660.658,60,559,0
2025-09-28 03:35:00,13660.78,13665.725,13660.508,13663.744,60,559,0
2025-09-28 03:36:00,13663.401,13663.966,13661.481,13662.01,60,559,0
2025-09-28 03:37:00,13661.677,13661.928,13655.317,13656.136,60,559,0
2025-09-28 03:38:00,13656.319,13656.517,13651.811,13651.811,60,559,0
2025-09-28 03:39:00,13651.964,13652.833,13649.884,13651.274,60,559,0
2025-09-28 03:40:00,13651.074,13651.351,13647.216,13647.639,60,559,0
2025-09-28 03:41:00,13647.201,13648.718,13643.335,13644.404,60,559,0
2025-09-28 03:42:00,13644.716,13648.057,13643.961,13647.323,60,559,0
2025-09-28 03:43:00,13647.472,13647.472,13641.902,13643.398,60,559,0
2025-09-28 03:44:00,13643.242,13645.302,13641.866,13643.765,59,559,0
2025-09-28 03:45:00,13643.584,13644.535,13639.265,13639.968,60,559,0
2025-09-28 03:46:00,13639.959,13645.505,13639.798,13644.035,60,559,0
2025-09-28 03:47:00,13643.808,13644.805,13640.966,13641.192,60,559,0
2025-09-28 03:48:00,13640.78,13644.793,13640.143,13643.934,60,559,0
2025-09-28 03:49:00,13644.25,13644.582,13640.993,13641.102,60,559,0
2025-09-28 03:50:00,13641.17,13648.349,13640.757,13648.349,60,559,0
2025-09-28 03:51:00,13648.442,13651.713,13648.231,13651.523,60,559,0
2025-09-28 03:52:00,13652.159,13652.855,13647.864,13648.454,60,559,0
2025-09-28 03:53:00,13648.075,13648.075,13644.74,13646.551,60,559,0
2025-09-28 03:54:00,13646.378,13650.332,13645.411,13650.332,60,559,0
2025-09-28 03:55:00,13651.173,13651.473,13648.688,13649.919,60,559,0
2025-09-28 03:56:00,13649.461,13652.177,13649.269,13650.224,60,559,0
2025-09-28 03:57:00,13650.219,13657.219,13649.938,13656.002,59,559,0
2025-09-28 03:58:00,13656.443,13656.443,13652.211,13653.194,60,559,0
2025-09-28 03:59:00,13653.422,13653.422,13650.215,13652.327,60,559,0
2025-09-28 04:00:00,13652.351,13653.423,13651.565,13653.423,60,559,0
2025-09-28 04:01:00,13652.96,13653.39,13650.681,13650.681,60,559,0
2025-09-28 04:02:00,13650.617,13650.617,13646.967,13648.779,60,559,0
2025-09-28 04:03:00,13649.49,13654.38,13649.069,13654.38,60,559,0
2025-09-28 04:04:00,13654.563,13660.774,13653.893,13659.241,60,559,0
2025-09-28 04:05:00,13659.324,13663.7,13659.324,13662.208,60,559,0
2025-09-28 04:06:00,13662.046,13662.98,13660.598,13661.134,60,559,0
2025-09-28 04:07:00,13660.627,13661.21,13654.589,13655.901,59,559,0
2025-09-28 04:08:00,13655.92,13658.0,13655.659,13657.398,60,559,0
2025-09-28 04:09:00,13657.073,13660.367,13656.298,13656.298,60,559,0
2025-09-28 04:10:00,13656.296,13657.921,13655.516,13657.246,60,559,0
2025-09-28 04:11:00,13657.384,13658.79,13655.757,13655.761,60,559,0
2025-09-28 04:12:00,13655.963,13656.313,13651.992,13654.48,60,559,0
2025-09-28 04:13:00,13654.172,13656.478,13654.086,13654.958,59,559,0
2025-09-28 04:14:00,13654.815,13658.045,13653.336,13653.622,60,559,0
2025-09-28 04:15:00,13653.864,13654.784,13650.469,13651.822,60,559,0
2025-09-28 04:16:00,13651.602,13653.459,13650.926,13653.326,60,559,0
2025-09-28 04:17:00,13653.137,13653.311,13647.328,13647.356,60,559,0
2025-09-28 04:18:00,13647.219,13649.832,13644.958,13649.577,60,559,0
2025-09-28 04:19:00,13649.327,13652.132,13648.572,13650.323,60,559,0
2025-09-28 04:20:00,13650.441,13653.128,13650.251,13652.675,60,559,0
2025-09-28 04:21:00,13652.698,13656.615,13652.248,13656.615,60,559,0
2025-09-28 04:22:00,13656.616,13657.494,13654.128,13654.595,60,559,0
2025-09-28 04:23:00,13654.803,13656.949,13654.046,13654.046,60,559,0
2025-09-28 04:24:00,13654.454,13656.768,13653.162,13653.162,60,559,0
2025-09-28 04:25:00,13653.426,13655.783,13653.201,13654.692,60,559,0
2025-09-28 04:26:00,13654.369,13657.152,13653.638,13656.699,59,559,0
2025-09-28 04:27:00,13657.372,13657.372,13652.36,13654.605,59,559,0
2025-09-28 04:28:00,13654.184,13656.463,13652.622,13656.463,60,559,0
2025-09-28 04:29:00,13656.309,13660.295,13654.455,13655.127,60,559,0
2025-09-28 04:30:00,13654.925,13655.969,13653.393,13655.818,59,559,0
2025-09-28 04:31:00,13655.839,13656.774,13652.267,13655.24,60,559,0
2025-09-28 04:32:00,13654.944,13657.663,13654.67,13655.998,60,559,0
2025-09-28 04:33:00,13655.474,13655.677,13649.883,13649.883,59,559,0
2025-09-28 04:34:00,13649.474,13650.927,13647.55,13648.378,59,559,0
2025-09-28 04:35:00,13648.403,13650.123,13646.928,13649.555,60,559,0
2025-09-28 04:36:00,13648.973,13652.655,13647.931,13648.307,60,559,0
2025-09-28 04:37:00,13647.259,13650.408,13644.305,13644.537,60,559,0
2025-09-28 04:38:00,13644.585,13647.479,13644.398,13647.062,60,559,0
2025-09-28 04:39:00,13647.346,13648.69,13644.614,13645.828,60,559,0
2025-09-28 04:40:00,13645.703,13646.749,13644.095,13645.104,60,559,0
2025-09-28 04:41:00,13644.892,13646.478,13644.757,13646.017,60,559,0
2025-09-28 04:42:00,13645.37,13647.104,13642.84,13645.975,60,559,0
2025-09-28 04:43:00,13646.804,13648.112,13643.331,13643.764,60,559,0
2025-09-28 04:44:00,13643.231,13644.142,13641.92,13642.438,60,559,0
2025-09-28 04:45:00,13641.792,13642.14,13635.867,13635.867,60,559,0
2025-09-28 04:46:00,13636.483,13637.142,13634.68,13635.781,60,559,0
2025-09-28 04:47:00,13636.235,13638.026,13635.651,13637.296,60,559,0
2025-09-28 04:48:00,13637.483,13637.504,13633.521,13633.521,60,559,0
2025-09-28 04:49:00,13632.912,13638.388,13632.21,13636.885,60,559,0
2025-09-28 04:50:00,13636.356,13636.863,13633.229,13634.733,60,559,0
2025-09-28 04:51:00,13634.347,13635.823,13633.0,13635.007,60,559,0
2025-09-28 04:52:00,13634.748,13640.634,13634.557,13640.056,60,559,0
2025-09-28 04:53:00,13640.349,13642.658,13639.432,13641.168,60,559,0
2025-09-28 04:54:00,13641.261,13643.754,13640.661,13641.749,60,559,0
2025-09-28 04:55:00,13642.144,13643.859,13640.638,13643.071,60,559,0
2025-09-28 04:56:00,13642.913,13644.292,13640.834,13643.7,60,559,0
2025-09-28 04:57:00,13643.38,13644.597,13640.304,13640.839,60,559,0
2025-09-28 04:58:00,13640.423,13640.64,13637.652,13638.397,60,559,0
2025-09-28 04:59:00,13638.232,13642.958,13638.232,13641.138,59,559,0
2025-09-28 05:00:00,13641.582,13641.901,13640.071,13641.44,60,559,0
2025-09-28 05:01:00,13642.142,13643.277,13640.034,13640.743,60,559,0
2025-09-28 05:02:00,13640.359,13640.359,13636.488,13638.303,60,559,0
2025-09-28 05:03:00,13638.251,13641.231,13637.424,13640.01,60,559,0
2025-09-28 05:04:00,13639.905,13641.595,13637.029,13637.825,58,559,0
2025-09-28 05:05:00,13637.8,13637.897,13635.25,13635.975,60,559,0
2025-09-28 05:06:00,13636.522,13636.975,13631.726,13632.5,60,559,0
2025-09-28 05:07:00,13632.389,13636.242,13631.772,13634.72,60,559,0
2025-09-28 05:08:00,13634.25,13634.67,13631.506,13631.506,60,559,0
2025-09-28 05:09:00,13631.598,13631.789,13627.099,13627.45,60,559,0
2025-09-28 05:10:00,13627.966,13632.722,13627.486,13631.971,60,559,0
2025-09-28 05:11:00,13632.035,13632.799,13629.927,13630.435,60,559,0
2025-09-28 05:12:00,13630.242,13631.399,13627.625,13629.615,60,559,0
2025-09-28 05:13:00,13629.742,13630.507,13627.331,13630.289,60,559,0
2025-09-28 05:14:00,13630.523,13633.443,13629.917,13629.917,60,559,0
2025-09-28 05:15:00,13629.498,13631.293,13627.786,13628.344,60,559,0
2025-09-28 05:16:00,13628.585,13631.127,13628.562,13630.449,60,559,0
2025-09-28 05:17:00,13630.349,13631.156,13627.136,13627.607,59,559,0
