time,open,high,low,close,tick_volume,spread,real_volume
2025-09-28 02:04:00,5906.512,5907.655,5906.13,5907.422,29,162,0
2025-09-28 02:05:00,5907.036,5907.057,5906.287,5906.796,30,162,0
2025-09-28 02:06:00,5906.704,5907.416,5906.704,5906.869,29,162,0
2025-09-28 02:07:00,5906.941,5907.734,5906.681,5907.122,30,162,0
2025-09-28 02:08:00,5907.255,5908.54,5907.216,5908.448,30,162,0
2025-09-28 02:09:00,5908.51,5908.981,5908.053,5908.858,29,162,0
2025-09-28 02:10:00,5908.811,5909.591,5908.6,5909.105,30,162,0
2025-09-28 02:11:00,5909.127,5909.929,5908.696,5909.929,30,162,0
2025-09-28 02:12:00,5910.109,5911.531,5910.109,5911.33,30,162,0
2025-09-28 02:13:00,5911.146,5911.146,5910.499,5910.925,30,162,0
2025-09-28 02:14:00,5910.805,5910.977,5910.034,5910.892,29,162,0
2025-09-28 02:15:00,5910.879,5910.879,5909.994,5910.34,30,162,0
2025-09-28 02:16:00,5910.136,5910.619,5910.015,5910.295,30,162,0
2025-09-28 02:17:00,5910.179,5911.547,5910.179,5911.179,30,162,0
2025-09-28 02:18:00,5910.954,5911.336,5909.762,5909.996,30,162,0
2025-09-28 02:19:00,5910.014,5910.192,5909.404,5910.092,30,162,0
2025-09-28 02:20:00,5909.851,5910.285,5909.549,5909.825,30,162,0
2025-09-28 02:21:00,5909.529,5910.205,5909.01,5910.177,30,162,0
2025-09-28 02:22:00,5910.261,5910.447,5909.632,5910.226,30,162,0
2025-09-28 02:23:00,5910.034,5910.166,5909.562,5910.027,30,162,0
2025-09-28 02:24:00,5910.004,5911.471,5910.004,5911.18,30,162,0
2025-09-28 02:25:00,5911.216,5913.09,5911.216,5912.89,30,162,0
2025-09-28 02:26:00,5912.981,5914.062,5912.654,5914.062,30,162,0
2025-09-28 02:27:00,5913.948,5915.498,5913.766,5914.916,30,162,0
2025-09-28 02:28:00,5914.85,5915.074,5914.337,5914.438,30,162,0
2025-09-28 02:29:00,5914.538,5914.538,5913.706,5913.847,30,162,0
2025-09-28 02:30:00,5913.925,5915.002,5913.911,5914.961,30,162,0
2025-09-28 02:31:00,5914.91,5915.992,5914.91,5915.942,30,162,0
2025-09-28 02:32:00,5915.789,5916.518,5915.721,5915.744,30,162,0
2025-09-28 02:33:00,5915.559,5915.743,5914.818,5915.542,30,162,0
2025-09-28 02:34:00,5915.321,5916.004,5915.11,5915.421,30,162,0
2025-09-28 02:35:00,5915.354,5915.909,5915.224,5915.411,30,162,0
2025-09-28 02:36:00,5915.454,5915.951,5915.257,5915.938,30,162,0
2025-09-28 02:37:00,5915.957,5915.957,5914.357,5914.83,30,162,0
2025-09-28 02:38:00,5914.678,5915.314,5914.559,5914.928,30,162,0
2025-09-28 02:39:00,5915.13,5915.6,5914.703,5915.536,30,162,0
2025-09-28 02:40:00,5915.585,5916.19,5914.719,5916.166,30,162,0
2025-09-28 02:41:00,5916.381,5917.328,5916.381,5917.246,30,162,0
2025-09-28 02:42:00,5917.117,5917.458,5916.622,5916.714,30,162,0
2025-09-28 02:43:00,5916.813,5916.851,5915.665,5915.83,30,162,0
2025-09-28 02:44:00,5915.739,5916.132,5915.139,5915.139,29,162,0
2025-09-28 02:45:00,5915.017,5915.017,5914.273,5914.696,30,162,0
2025-09-28 02:46:00,5914.666,5914.666,5913.265,5913.474,30,162,0
2025-09-28 02:47:00,5913.345,5913.804,5913.013,5913.131,30,162,0
2025-09-28 02:48:00,5913.034,5913.359,5912.216,5912.302,30,162,0
2025-09-28 02:49:00,5912.422,5912.841,5911.242,5911.881,30,162,0
2025-09-28 02:50:00,5911.809,5912.154,5911.731,5912.016,30,162,0
2025-09-28 02:51:00,5912.092,5913.252,5912.092,5913.05,30,162,0
2025-09-28 02:52:00,5913.166,5913.251,5912.495,5912.768,30,162,0
2025-09-28 02:53:00,5912.678,5913.624,5912.317,5913.394,30,162,0
2025-09-28 02:54:00,5913.422,5913.422,5912.307,5912.688,30,162,0
2025-09-28 02:55:00,5912.767,5912.905,5912.421,5912.881,29,162,0
2025-09-28 02:56:00,5912.884,5914.095,5912.837,5914.086,30,162,0
2025-09-28 02:57:00,5914.118,5914.785,5914.118,5914.536,30,162,0
2025-09-28 02:58:00,5914.956,5916.084,5914.791,5915.888,30,162,0
2025-09-28 02:59:00,5915.966,5915.966,5914.877,5915.538,30,162,0
2025-09-28 03:00:00,5915.524,5916.158,5915.245,5915.862,29,162,0
2025-09-28 03:01:00,5915.841,5916.745,5915.744,5916.688,30,162,0
2025-09-28 03:02:00,5916.786,5917.89,5916.726,5917.847,30,162,0
2025-09-28 03:03:00,5917.821,5919.009,5917.821,5918.156,30,162,0
2025-09-28 03:04:00,5918.266,5918.266,5917.431,5917.886,30,162,0
2025-09-28 03:05:00,5917.689,5918.522,5917.261,5918.4,30,162,0
2025-09-28 03:06:00,5918.292,5919.228,5918.13,5918.455,30,162,0
2025-09-28 03:07:00,5918.254,5918.406,5917.039,5917.296,30,162,0
2025-09-28 03:08:00,5917.287,5917.907,5916.844,5917.409,30,162,0
2025-09-28 03:09:00,5917.356,5917.493,5916.675,5917.339,30,162,0
2025-09-28 03:10:00,5917.697,5918.394,5917.113,5918.394,30,162,0
2025-09-28 03:11:00,5918.174,5918.819,5917.792,5918.139,30,162,0
2025-09-28 03:12:00,5918.233,5918.233,5916.719,5916.719,30,162,0
2025-09-28 03:13:00,5916.563,5917.009,5915.919,5916.461,30,162,0
2025-09-28 03:14:00,5916.264,5916.713,5915.885,5916.442,30,162,0
2025-09-28 03:15:00,5916.27,5918.425,5916.27,5918.314,30,162,0
2025-09-28 03:16:00,5918.594,5919.234,5918.594,5918.633,30,162,0
