time,open,high,low,close,tick_volume,spread,real_volume
2025-09-22 12:45:00,13497.807,13509.772,13497.807,13504.496,300,559,0
2025-09-22 12:50:00,13504.632,13504.632,13492.077,13492.361,300,559,0
2025-09-22 12:55:00,13492.376,13493.586,13478.77,13480.294,300,559,0
2025-09-22 13:00:00,13480.203,13481.237,13469.506,13471.892,300,559,0
2025-09-22 13:05:00,13471.623,13478.035,13469.908,13477.275,300,559,0
2025-09-22 13:10:00,13477.019,13482.64,13473.762,13477.107,300,559,0
2025-09-22 13:15:00,13477.656,13487.696,13476.771,13484.839,299,559,0
2025-09-22 13:20:00,13484.716,13488.019,13478.542,13484.761,300,559,0
2025-09-22 13:25:00,13484.857,13488.026,13478.045,13479.738,300,559,0
2025-09-22 13:30:00,13480.011,13482.341,13468.239,13470.189,300,559,0
2025-09-22 13:35:00,13470.471,13475.597,13466.111,13473.111,300,559,0
2025-09-22 13:40:00,13473.581,13479.427,13473.386,13473.74,300,559,0
2025-09-22 13:45:00,13474.167,13479.772,13470.799,13473.263,300,559,0
2025-09-22 13:50:00,13473.842,13477.821,13472.493,13476.135,298,559,0
2025-09-22 13:55:00,13476.28,13477.614,13472.4,13476.645,299,559,0
2025-09-22 14:00:00,13476.954,13479.543,13473.151,13477.197,300,559,0
2025-09-22 14:05:00,13476.978,13478.415,13471.03,13471.517,299,559,0
2025-09-22 14:10:00,13470.68,13475.171,13467.775,13469.737,299,559,0
2025-09-22 14:15:00,13469.904,13471.741,13462.83,13466.669,299,559,0
2025-09-22 14:20:00,13466.799,13467.17,13458.069,13463.668,300,559,0
2025-09-22 14:25:00,13462.94,13467.561,13461.102,13466.929,299,559,0
2025-09-22 14:30:00,13466.648,13466.648,13456.487,13456.75,300,559,0
2025-09-22 14:35:00,13456.489,13463.234,13455.728,13458.451,300,559,0
2025-09-22 14:40:00,13458.599,13463.844,13455.023,13460.885,300,559,0
2025-09-22 14:45:00,13461.189,13464.353,13455.719,13457.517,300,559,0
2025-09-22 14:50:00,13457.844,13459.622,13451.411,13459.622,300,559,0
2025-09-22 14:55:00,13459.134,13467.265,13458.272,13463.372,300,559,0
2025-09-22 15:00:00,13463.733,13469.087,13462.216,13465.828,300,559,0
2025-09-22 15:05:00,13466.574,13469.148,13460.039,13462.706,300,559,0
2025-09-22 15:10:00,13463.231,13465.351,13458.327,13459.035,300,559,0
2025-09-22 15:15:00,13460.09,13465.64,13459.348,13461.939,300,559,0
2025-09-22 15:20:00,13462.008,13466.278,13459.258,13460.496,299,559,0
2025-09-22 15:25:00,13460.683,13462.707,13452.511,13452.511,300,559,0
2025-09-22 15:30:00,13452.711,13453.021,13445.165,13452.363,299,559,0
2025-09-22 15:35:00,13452.913,13452.913,13446.815,13449.116,300,559,0
2025-09-22 15:40:00,13448.968,13451.381,13444.472,13447.982,300,559,0
2025-09-22 15:45:00,13447.195,13447.544,13442.293,13443.536,299,559,0
2025-09-22 15:50:00,13443.739,13448.404,13440.247,13443.499,300,559,0
2025-09-22 15:55:00,13443.797,13444.866,13430.322,13431.93,300,559,0
2025-09-22 16:00:00,13431.866,13438.889,13430.978,13436.375,300,559,0
2025-09-22 16:05:00,13436.293,13447.233,13435.9,13444.151,300,559,0
2025-09-22 16:10:00,13444.741,13449.28,13441.22,13442.491,300,559,0
2025-09-22 16:15:00,13442.206,13449.501,13439.602,13447.43,300,559,0
2025-09-22 16:20:00,13447.488,13448.113,13432.09,13432.09,300,559,0
2025-09-22 16:25:00,13432.099,13448.993,13432.099,13447.103,300,559,0
2025-09-22 16:30:00,13446.947,13446.947,13434.558,13437.453,300,559,0
2025-09-22 16:35:00,13437.843,13447.125,13437.0,13440.835,300,559,0
2025-09-22 16:40:00,13440.47,13446.302,13437.538,13440.927,299,559,0
2025-09-22 16:45:00,13441.015,13444.995,13437.197,13444.995,300,559,0
2025-09-22 16:50:00,13444.925,13450.079,13441.599,13444.633,300,559,0
2025-09-22 16:55:00,13444.36,13446.788,13435.348,13435.576,300,559,0
2025-09-22 17:00:00,13435.974,13447.87,13435.396,13440.697,300,559,0
2025-09-22 17:05:00,13440.859,13440.859,13425.888,13426.568,298,559,0
2025-09-22 17:10:00,13426.452,13431.443,13415.056,13415.056,299,559,0
2025-09-22 17:15:00,13415.073,13423.785,13413.096,13418.743,298,559,0
2025-09-22 17:20:00,13418.279,13420.447,13411.496,13420.266,299,559,0
2025-09-22 17:25:00,13420.556,13420.601,13412.363,13412.444,299,559,0
2025-09-22 17:30:00,13412.61,13414.196,13399.21,13399.21,300,559,0
2025-09-22 17:35:00,13399.602,13404.341,13395.291,13404.325,300,559,0
2025-09-22 17:40:00,13404.328,13414.925,13402.541,13413.932,300,559,0
2025-09-22 17:45:00,13413.85,13419.34,13409.386,13418.809,299,559,0
2025-09-22 17:50:00,13418.584,13425.398,13413.895,13423.613,300,559,0
2025-09-22 17:55:00,13423.755,13433.367,13422.766,13432.573,299,559,0
2025-09-22 18:00:00,13432.908,13434.277,13424.671,13429.616,300,559,0
2025-09-22 18:05:00,13428.791,13435.848,13424.808,13434.818,300,559,0
2025-09-22 18:10:00,13435.115,13440.813,13433.347,13436.045,300,559,0
2025-09-22 18:15:00,13435.941,13439.136,13432.228,13437.311,299,559,0
2025-09-22 18:20:00,13437.363,13438.405,13430.096,13433.618,299,559,0
2025-09-22 18:25:00,13434.057,13434.644,13426.291,13429.05,300,559,0
