time,open,high,low,close,tick_volume,spread,real_volume
2025-09-22 12:45:00,2890.934,2894.268,2890.891,2893.707,150,199,0
2025-09-22 12:50:00,2893.567,2894.079,2891.433,2893.046,150,199,0
2025-09-22 12:55:00,2892.785,2894.858,2891.345,2894.625,149,199,0
2025-09-22 13:00:00,2894.459,2897.574,2892.704,2897.574,150,199,0
2025-09-22 13:05:00,2897.491,2899.988,2897.41,2898.728,150,199,0
2025-09-22 13:10:00,2898.74,2900.861,2897.513,2898.027,148,199,0
2025-09-22 13:15:00,2898.001,2898.911,2896.388,2898.32,148,199,0
2025-09-22 13:20:00,2898.227,2898.581,2894.938,2895.242,150,199,0
2025-09-22 13:25:00,2895.266,2896.124,2893.15,2894.652,150,199,0
2025-09-22 13:30:00,2894.616,2895.119,2892.863,2894.358,150,199,0
2025-09-22 13:35:00,2894.428,2895.691,2893.131,2893.131,150,199,0
2025-09-22 13:40:00,2893.168,2895.191,2891.91,2895.191,149,199,0
2025-09-22 13:45:00,2895.031,2895.047,2892.651,2893.237,149,199,0
2025-09-22 13:50:00,2893.134,2893.134,2890.143,2891.84,150,199,0
2025-09-22 13:55:00,2891.705,2892.866,2889.898,2891.627,150,199,0
2025-09-22 14:00:00,2891.364,2896.593,2891.25,2896.332,150,199,0
2025-09-22 14:05:00,2896.423,2896.469,2893.483,2895.049,150,199,0
2025-09-22 14:10:00,2895.026,2896.385,2893.354,2895.824,150,199,0
2025-09-22 14:15:00,2895.747,2897.363,2894.032,2894.11,149,199,0
2025-09-22 14:20:00,2894.015,2894.177,2891.328,2894.177,150,199,0
2025-09-22 14:25:00,2894.137,2898.671,2893.788,2898.382,150,199,0
2025-09-22 14:30:00,2898.395,2898.759,2896.432,2896.432,149,199,0
2025-09-22 14:35:00,2896.549,2897.718,2894.718,2895.528,150,199,0
2025-09-22 14:40:00,2895.506,2896.853,2894.447,2896.853,150,199,0
2025-09-22 14:45:00,2896.867,2898.22,2895.901,2897.406,150,199,0
2025-09-22 14:50:00,2897.212,2899.118,2896.939,2897.238,150,199,0
2025-09-22 14:55:00,2897.25,2899.865,2897.25,2897.699,150,199,0
2025-09-22 15:00:00,2897.99,2898.312,2896.358,2896.953,150,199,0
2025-09-22 15:05:00,2896.61,2899.067,2895.917,2897.347,150,199,0
