time,open,high,low,close,tick_volume,spread,real_volume
2025-09-22 12:00:00,5856.728,5857.365,5854.292,5854.292,150,162,0
2025-09-22 12:05:00,5854.357,5855.4,5852.861,5853.772,149,162,0
2025-09-22 12:10:00,5853.69,5855.837,5852.978,5855.837,150,162,0
2025-09-22 12:15:00,5855.605,5856.088,5853.247,5853.695,149,162,0
2025-09-22 12:20:00,5853.665,5855.004,5852.781,5854.84,150,162,0
2025-09-22 12:25:00,5854.897,5858.178,5854.559,5856.606,150,162,0
2025-09-22 12:30:00,5856.685,5858.445,5854.177,5854.177,150,162,0
2025-09-22 12:35:00,5854.025,5854.436,5852.62,5853.492,150,162,0
2025-09-22 12:40:00,5853.526,5856.717,5853.428,5855.509,150,162,0
2025-09-22 12:45:00,5855.299,5855.667,5853.933,5854.327,150,162,0
2025-09-22 12:50:00,5854.422,5855.662,5854.252,5855.583,150,162,0
2025-09-22 12:55:00,5855.467,5856.233,5854.456,5855.495,148,162,0
2025-09-22 13:00:00,5855.35,5856.802,5853.872,5854.816,150,162,0
2025-09-22 13:05:00,5854.846,5857.183,5854.186,5856.813,149,162,0
2025-09-22 13:10:00,5856.816,5858.789,5856.318,5858.719,150,162,0
2025-09-22 13:15:00,5858.672,5859.432,5857.143,5857.184,150,162,0
2025-09-22 13:20:00,5857.089,5857.155,5853.753,5855.643,150,162,0
2025-09-22 13:25:00,5855.731,5856.696,5853.753,5854.295,150,162,0
2025-09-22 13:30:00,5854.045,5854.586,5852.344,5854.243,149,162,0
2025-09-22 13:35:00,5854.306,5855.868,5852.791,5853.978,150,162,0
2025-09-22 13:40:00,5854.203,5854.629,5852.109,5852.657,150,162,0
2025-09-22 13:45:00,5852.794,5852.908,5849.884,5850.538,150,162,0
2025-09-22 13:50:00,5850.743,5852.564,5849.448,5852.242,150,162,0
2025-09-22 13:55:00,5852.296,5854.218,5852.062,5853.526,150,162,0
2025-09-22 14:00:00,5853.386,5855.734,5850.997,5854.551,150,162,0
2025-09-22 14:05:00,5854.281,5854.281,5852.561,5853.339,148,162,0
2025-09-22 14:10:00,5853.171,5856.095,5852.828,5855.96,148,162,0
2025-09-22 14:15:00,5856.067,5856.997,5854.645,5855.074,150,162,0
2025-09-22 14:20:00,5855.06,5857.298,5854.461,5856.53,150,162,0
2025-09-22 14:25:00,5856.197,5856.526,5852.957,5854.472,150,162,0
2025-09-22 14:30:00,5854.399,5856.153,5853.965,5853.965,150,162,0
2025-09-22 14:35:00,5854.322,5855.629,5853.742,5854.508,149,162,0
2025-09-22 14:40:00,5854.559,5854.559,5852.301,5852.389,150,162,0
2025-09-22 14:45:00,5852.345,5854.656,5851.882,5853.901,150,162,0
2025-09-22 14:50:00,5854.037,5856.035,5853.736,5854.139,147,162,0
2025-09-22 14:55:00,5854.224,5854.472,5850.044,5850.061,149,162,0
2025-09-22 15:00:00,5850.223,5850.768,5848.953,5850.759,150,162,0
2025-09-22 15:05:00,5850.943,5853.836,5850.468,5852.905,150,162,0
2025-09-22 15:10:00,5852.743,5853.067,5851.205,5851.705,150,162,0
2025-09-22 15:15:00,5851.775,5853.103,5851.135,5852.095,150,162,0
