time,open,high,low,close,tick_volume,spread,real_volume
2025-09-22 12:45:00,9348.47,9351.07,9348.01,9350.02,291,26,0
2025-09-22 12:50:00,9349.95,9352.68,9349.58,9351.31,289,26,0
2025-09-22 12:55:00,9351.48,9354.56,9350.14,9350.43,288,26,0
2025-09-22 13:00:00,9350.48,9351.55,9346.97,9348.08,292,26,0
2025-09-22 13:05:00,9348.11,9351.38,9346.72,9350.17,291,26,0
2025-09-22 13:10:00,9350.16,9353.15,9349.61,9351.8,295,26,0
2025-09-22 13:15:00,9351.58,9353.91,9350.29,9353.61,295,26,0
2025-09-22 13:20:00,9353.38,9355.22,9352.63,9354.1,290,26,0
2025-09-22 13:25:00,9354.31,9355.31,9352.0,9354.16,291,26,0
2025-09-22 13:30:00,9353.99,9355.89,9352.4,9353.57,295,26,0
2025-09-22 13:35:00,9353.64,9359.11,9352.84,9357.52,291,26,0
2025-09-22 13:40:00,9357.39,9362.59,9357.26,9359.06,289,26,0
2025-09-22 13:45:00,9358.92,9361.21,9357.84,9359.17,294,26,0
2025-09-22 13:50:00,9359.19,9360.83,9358.01,9359.43,294,26,0
2025-09-22 13:55:00,9359.43,9359.43,9352.55,9354.76,294,26,0
2025-09-22 14:00:00,9355.05,9358.19,9353.18,9357.52,293,26,0
2025-09-22 14:05:00,9357.4,9361.62,9354.75,9361.35,291,26,0
2025-09-22 14:10:00,9361.42,9363.83,9359.17,9363.73,295,26,0
2025-09-22 14:15:00,9364.05,9367.09,9362.65,9365.05,292,26,0
2025-09-22 14:20:00,9365.03,9367.43,9363.45,9366.13,295,26,0
2025-09-22 14:25:00,9366.13,9367.36,9364.72,9365.59,297,26,0
2025-09-22 14:30:00,9365.6,9368.09,9364.98,9366.16,292,26,0
2025-09-22 14:35:00,9366.17,9370.76,9365.2,9370.47,286,26,0
2025-09-22 14:40:00,9370.49,9370.92,9365.12,9366.28,295,26,0
2025-09-22 14:45:00,9366.08,9367.74,9363.97,9363.97,294,26,0
2025-09-22 14:50:00,9363.89,9368.73,9363.67,9367.36,288,26,0
2025-09-22 14:55:00,9367.16,9372.03,9366.66,9371.03,292,26,0
2025-09-22 15:00:00,9371.01,9371.41,9366.8,9367.3,290,26,0
2025-09-22 15:05:00,9367.47,9370.33,9366.63,9367.36,293,26,0
2025-09-22 15:10:00,9367.62,9369.04,9367.06,9368.35,293,26,0
2025-09-22 15:15:00,9368.25,9374.31,9368.25,9369.5,288,26,0
2025-09-22 15:20:00,9369.38,9370.65,9367.12,9369.62,294,26,0
2025-09-22 15:25:00,9369.5,9370.73,9365.6,9367.02,298,26,0
2025-09-22 15:30:00,9367.18,9368.03,9365.68,9365.82,296,26,0
2025-09-22 15:35:00,9366.03,9366.03,9363.58,9365.34,293,26,0
2025-09-22 15:40:00,9365.12,9369.3,9363.95,9369.07,298,26,0
2025-09-22 15:45:00,9368.87,9370.62,9366.71,9369.72,292,26,0
2025-09-22 15:50:00,9369.98,9370.17,9367.46,9367.89,298,26,0
2025-09-22 15:55:00,9367.93,9368.39,9363.94,9367.13,296,26,0
2025-09-22 16:00:00,9366.88,9367.71,9362.52,9362.62,293,26,0
2025-09-22 16:05:00,9362.62,9365.32,9360.86,9361.34,293,26,0
2025-09-22 16:10:00,9361.24,9362.15,9359.16,9360.93,293,26,0
2025-09-22 16:15:00,9360.69,9362.12,9357.52,9359.32,294,26,0
2025-09-22 16:20:00,9359.48,9365.07,9358.86,9363.8,290,26,0
